Date,DiskWritesPersec,DiskReadsPersec
2019-10-04 11:37:00,8.832868123876214,0.0
2019-10-04 11:38:00,9.709257252845713,0.0
2019-10-04 11:39:00,8.469004096683049,0.0
2019-10-04 11:40:00,8.04103410088429,0.0
2019-10-04 11:41:00,8.027198928090097,0.0
2019-10-04 11:42:00,7.890347347387782,0.0069438858172898394
2019-10-04 11:43:00,7.512794126834884,0.009721440144205775
2019-10-04 11:44:00,7.528252290414193,0.0
2019-10-04 11:45:00,7.3035562033194905,0.006942688976976463
2019-10-04 11:46:00,8.210405465556025,0.016665004790887002
2019-10-04 11:47:00,8.352507175530887,0.009723336312367938
2019-10-04 11:48:00,7.474060532817513,0.0
2019-10-04 11:49:00,7.9795748355689735,0.020833449913525617
2019-10-04 11:50:00,8.280499181080588,0.029166829878935867
2019-10-04 11:51:00,7.5231730349670585,0.006943727391169347
2019-10-04 11:52:00,7.291062906929869,0.009721218347637086
2019-10-04 11:53:00,7.373090933774595,0.0
2019-10-04 11:54:00,7.712371212405367,0.0
2019-10-04 11:55:00,7.5099431020643825,0.0
2019-10-04 11:56:00,7.578777263241994,0.0
2019-10-04 11:57:00,7.64213406377723,0.0
2019-10-04 11:58:00,7.362043988007914,0.0
2019-10-04 11:59:00,7.438403233721638,0.0
2019-10-04 12:00:00,7.324251667342882,0.0
2019-10-04 12:01:00,8.864458833200988,0.0
2019-10-04 12:02:00,9.399179321492024,0.0
2019-10-04 12:03:00,7.612273803039002,0.0
2019-10-04 12:04:00,7.238541724515218,0.0
2019-10-04 12:05:00,7.23361899799277,0.0
2019-10-04 12:06:00,7.392064116753333,0.0
2019-10-04 12:07:00,7.338515654193159,0.0
2019-10-04 12:08:00,7.4546524555031075,0.0
2019-10-04 12:09:00,7.7778061841270105,0.0
2019-10-04 12:10:00,7.671957089289402,0.0
2019-10-04 12:11:00,8.0295382889855,0.0
2019-10-04 12:12:00,8.132528276428008,0.0
2019-10-04 12:13:00,8.673413683227077,0.0
2019-10-04 12:14:00,9.38623215895201,0.00694544743041616
2019-10-04 12:15:00,29.013693404665467,0.009723626402582624
2019-10-04 12:16:00,38.08626755281001,0.0
2019-10-04 12:17:00,8.669541284202193,0.0
2019-10-04 12:18:00,7.279788589558746,0.0
2019-10-04 12:19:00,7.983649210485789,0.006943771927703946
2019-10-04 12:20:00,8.26598482965076,0.016665310168597892
2019-10-04 12:21:00,7.585736835957426,0.009721641257737315
2019-10-04 12:22:00,7.374079716594408,0.0
2019-10-04 12:23:00,7.4896670229285425,0.0
2019-10-04 12:24:00,7.80701420105665,0.0
2019-10-04 12:25:00,8.351350891900346,0.0
2019-10-04 12:26:00,8.495550418437636,0.0
2019-10-04 12:27:00,7.517835132493698,0.0
2019-10-04 12:28:00,7.388983266960744,0.0
2019-10-04 12:29:00,8.550666710279804,0.0
2019-10-04 12:30:00,9.01732741770934,0.0
2019-10-04 12:31:00,8.133286148597897,0.0
2019-10-04 12:32:00,8.352983266372044,0.0
2019-10-04 12:33:00,7.370539341259896,0.0
2019-10-04 12:34:00,7.2984977690414095,0.0
2019-10-04 12:35:00,8.74677412195729,0.048612127915593065
2019-10-04 12:36:00,9.3707218814564,0.0680569790818303
2019-10-04 12:37:00,8.25330849817322,0.0
2019-10-04 12:38:00,8.72588404978942,0.013887588837247741
2019-10-04 12:39:00,8.460251987534912,0.019442624372146836
2019-10-04 12:40:00,8.110715680555709,0.0
2019-10-04 12:41:00,8.07355333988929,0.0
2019-10-04 12:42:00,8.193258646936131,0.0
2019-10-04 12:43:00,7.3739422749571055,0.0
2019-10-04 12:44:00,7.48007120464519,0.0
2019-10-04 12:45:00,7.561567316562025,0.0
2019-10-04 12:46:00,8.177592308728899,0.0
2019-10-04 12:47:00,8.400010428559193,0.0
2019-10-04 12:48:00,7.295127480970774,0.0
2019-10-04 12:49:00,8.001347576741248,0.0
2019-10-04 12:50:00,8.558412819055633,0.0
2019-10-04 12:51:00,7.640513946542873,0.0
2019-10-04 12:52:00,7.382062390358813,0.0
2019-10-04 12:53:00,7.478975134022781,0.0
2019-10-04 12:54:00,7.807935825108486,0.006943622700433399
2019-10-04 12:55:00,7.9276874063142335,0.00972107178060676
2019-10-04 12:56:00,7.732587457762568,0.0
2019-10-04 12:57:00,7.427281528718084,0.0
2019-10-04 12:58:00,7.309545413282751,0.0
2019-10-04 12:59:00,7.312891274877148,0.0
2019-10-04 13:00:00,7.305435266217689,0.0
2019-10-04 13:01:00,8.673470084434873,0.006943448568869318
2019-10-04 13:02:00,9.059205689839827,0.009720827996417044
2019-10-04 13:03:00,7.327985345223768,0.0
2019-10-04 13:04:00,7.297229122560301,0.0
2019-10-04 13:05:00,7.339299280389188,0.0
2019-10-04 13:06:00,7.532748066663206,0.0
2019-10-04 13:07:00,7.3248457702959575,0.0
2019-10-04 13:08:00,7.533864055482116,0.0
2019-10-04 13:09:00,8.0384817310783,0.0
2019-10-04 13:10:00,8.405361357378007,0.0
2019-10-04 13:11:00,8.668399013793763,0.0
2019-10-04 13:12:00,7.657686714653818,0.0
2019-10-04 13:13:00,8.26036503927897,0.0
2019-10-04 13:14:00,8.593529519280484,0.0
2019-10-04 13:15:00,7.762709132785873,0.0
2019-10-04 13:16:00,8.297953371921563,0.0
2019-10-04 13:17:00,28.12715204844832,0.04166449478143141
2019-10-04 13:18:00,36.3118144768398,0.05833029269400398
2019-10-04 13:19:00,8.437020728495506,0.0
2019-10-04 13:20:00,7.158350116760304,0.0
2019-10-04 13:21:00,7.4156841339413635,0.0
2019-10-04 13:22:00,7.3326749237973186,0.0
2019-10-04 13:23:00,7.595539770776598,0.0
2019-10-04 13:24:00,7.942670544106668,0.0
2019-10-04 13:25:00,8.483620350766158,0.006944793112889187
2019-10-04 13:26:00,8.69475034949318,0.009722710358044862
2019-10-04 13:27:00,7.495479033890829,0.0
2019-10-04 13:28:00,7.302465152287305,0.0
2019-10-04 13:29:00,7.4283083713367795,0.0
2019-10-04 13:30:00,7.474111284795699,0.0
2019-10-04 13:31:00,7.906425783230157,0.0
2019-10-04 13:32:00,8.047924552193175,0.0
2019-10-04 13:33:00,7.327106689120656,0.0
2019-10-04 13:34:00,7.283414601005779,0.0
2019-10-04 13:35:00,7.303057548396553,0.0
2019-10-04 13:36:00,7.375090153498089,0.0
2019-10-04 13:37:00,8.186618159369337,0.0
2019-10-04 13:38:00,8.680338490198434,0.0
2019-10-04 13:39:00,8.412776372062087,0.0
2019-10-04 13:40:00,8.040710473146392,0.0
2019-10-04 13:41:00,7.719744852818536,0.0
2019-10-04 13:42:00,7.826977989160365,0.0
2019-10-04 13:43:00,7.370747492251595,0.0
2019-10-04 13:44:00,7.281885156458059,0.0
2019-10-04 13:45:00,7.282477323748435,0.0
2019-10-04 13:46:00,7.898176457095714,0.0
2019-10-04 13:47:00,8.405883600013839,0.0
2019-10-04 13:48:00,7.936140002955212,0.0
2019-10-04 13:49:00,7.9725104773388615,0.006944202097980701
2019-10-04 13:50:00,8.449816023340578,0.009721882937172983
2019-10-04 13:51:00,7.71394956506427,0.0
2019-10-04 13:52:00,7.3404101994885895,0.0
2019-10-04 13:53:00,7.415328335073008,0.0
2019-10-04 13:54:00,7.777439549490045,0.0
2019-10-04 13:55:00,7.498475114734102,0.0
2019-10-04 13:56:00,7.439142735244332,0.0
2019-10-04 13:57:00,7.5273682144261365,0.0
2019-10-04 13:58:00,7.34221976726843,0.0
2019-10-04 13:59:00,7.385589408132876,0.0
2019-10-04 14:00:00,7.261993864333533,0.0
2019-10-04 14:01:00,9.189805629917487,0.0
2019-10-04 14:02:00,9.91267085206545,0.0
2019-10-04 14:03:00,7.3517714673359515,0.0
2019-10-04 14:04:00,7.54608703074226,0.00694498778320522
2019-10-04 14:05:00,8.555147750161654,0.00972298289648731
2019-10-04 14:06:00,8.786543756976274,0.0
2019-10-04 14:07:00,7.3394994870079,0.0
2019-10-04 14:08:00,7.351720829014104,0.0
2019-10-04 14:09:00,7.798497971260228,0.0
2019-10-04 14:10:00,7.728036328884917,0.0
2019-10-04 14:11:00,7.6023992939353455,0.0
2019-10-04 14:12:00,7.526314103813138,0.006944652494232813
2019-10-04 14:13:00,8.186539011255292,0.009722513491925936
2019-10-04 14:14:00,8.658845529590726,0.0
2019-10-04 14:15:00,7.4459816659892875,0.0
2019-10-04 14:16:00,7.91085640115813,0.0
2019-10-04 14:17:00,8.162248179094554,0.0
2019-10-04 14:18:00,8.518480127558396,0.006944806759728598
2019-10-04 14:19:00,9.428850569078373,0.009722729463620038
2019-10-04 14:20:00,29.12721891584961,0.01388907112715118
2019-10-04 14:21:00,37.41896526755819,0.019444699578011652
2019-10-04 14:22:00,7.848990763555704,0.0
2019-10-04 14:23:00,7.466428374669268,0.0
2019-10-04 14:24:00,7.775130904278218,0.0
2019-10-04 14:25:00,8.265079845371314,0.0
2019-10-04 14:26:00,8.539811433298118,0.0
2019-10-04 14:27:00,7.558172638062329,0.0
2019-10-04 14:28:00,7.289003843629642,0.0
2019-10-04 14:29:00,7.358155842206881,0.0
2019-10-04 14:30:00,7.2463940556949735,0.0
2019-10-04 14:31:00,12.797711020658165,0.0
2019-10-04 14:32:00,14.941624948660563,0.0
2019-10-04 14:33:00,7.198666122624178,0.0416608076630912
2019-10-04 14:34:00,7.164044724132666,0.05832513072832768
2019-10-04 14:35:00,7.302252904994502,0.0
2019-10-04 14:36:00,7.584071477888104,0.006943572580490296
2019-10-04 14:37:00,8.145691575091982,0.009721001612686415
2019-10-04 14:38:00,8.617557022828457,0.0
2019-10-04 14:39:00,8.479472145603157,0.0
2019-10-04 14:40:00,8.199764577224613,0.0
2019-10-04 14:41:00,7.960485266546427,0.0
2019-10-04 14:42:00,7.803644587713001,0.0
2019-10-04 14:43:00,7.616880312959979,0.0
2019-10-04 14:44:00,7.744766981324866,0.0
2019-10-04 14:45:00,7.4408441379066375,0.0
2019-10-04 14:46:00,7.8872543169608695,0.006943888882078578
2019-10-04 14:47:00,8.15962187208868,0.009721444434910012
2019-10-04 14:48:00,7.530548708539319,0.0
2019-10-04 14:49:00,7.913049482279415,0.0
2019-10-04 14:50:00,8.402981265470212,0.0
2019-10-04 14:51:00,7.694895941040937,0.0
2019-10-04 14:52:00,7.3482615543629,0.0
2019-10-04 14:53:00,7.50104633787757,0.0
2019-10-04 14:54:00,7.838462882714695,0.0
2019-10-04 14:55:00,7.680686736347279,0.006943946372084832
2019-10-04 14:56:00,7.440115543580295,0.009721524920918765
2019-10-04 14:57:00,7.4969129534674135,0.0
2019-10-04 14:58:00,7.545158492929629,0.0
2019-10-04 14:59:00,7.590311516117863,0.006944384968623665
2019-10-04 15:00:00,7.429618676978722,0.009722138956073132
2019-10-04 15:01:00,8.628096966094628,0.0
2019-10-04 15:02:00,9.1129252499799,0.0
2019-10-04 15:03:00,7.415098105113862,0.0
2019-10-04 15:04:00,7.328376043141097,0.0
2019-10-04 15:05:00,7.857096638503706,0.0
2019-10-04 15:06:00,8.029843733707938,0.0
2019-10-04 15:07:00,7.4198416305813915,0.0
2019-10-04 15:08:00,7.314915630598325,0.0
2019-10-04 15:09:00,7.753123691815566,0.0
2019-10-04 15:10:00,7.679667111955141,0.0
2019-10-04 15:11:00,7.946553307365028,0.11804595132987437
2019-10-04 15:12:00,7.880668977417859,0.16526433186182413
2019-10-04 15:13:00,8.3155535564891,0.0
2019-10-04 15:14:00,8.674244322576175,0.0
2019-10-04 15:15:00,7.43658733589197,0.0
2019-10-04 15:16:00,7.91763321487296,0.0
2019-10-04 15:17:00,8.088381954339054,0.0
2019-10-04 15:18:00,7.315044042579319,0.0
2019-10-04 15:19:00,7.190839992851748,0.0
2019-10-04 15:20:00,7.451604000450171,0.0
2019-10-04 15:21:00,7.931605959661433,0.0
2019-10-04 15:22:00,28.08531439890221,0.0
2019-10-04 15:23:00,36.87609417195508,0.006944580258803762
2019-10-04 15:24:00,8.735892974318483,0.009722412362325267
2019-10-04 15:25:00,8.18155317596742,0.0
2019-10-04 15:26:00,8.573726475239091,0.0
2019-10-04 15:27:00,7.633155222306997,0.0
2019-10-04 15:28:00,7.332076174440133,0.0
2019-10-04 15:29:00,7.400126415722897,0.0
2019-10-04 15:30:00,7.767139520496252,0.0
2019-10-04 15:31:00,8.845950928548616,0.0
2019-10-04 15:32:00,8.869915861301674,0.0
2019-10-04 15:33:00,8.585111849916217,0.1666949721204394
2019-10-04 15:34:00,8.600316785775677,0.23337296096861518
2019-10-04 15:35:00,7.089763221357762,0.0
2019-10-04 15:36:00,7.343587590197979,0.0
2019-10-04 15:37:00,8.16971193486111,0.0
2019-10-04 15:38:00,8.641615745654834,0.0
2019-10-04 15:39:00,8.460070090650122,0.0
2019-10-04 15:40:00,8.116518931470585,0.0
2019-10-04 15:41:00,7.85437552510077,0.027774470634998345
2019-10-04 15:42:00,8.021585568781388,0.038884258888997686
2019-10-04 15:43:00,7.36541998309026,0.0
2019-10-04 15:44:00,7.3728693355511075,0.0
2019-10-04 15:45:00,9.07543349250053,0.0
2019-10-04 15:46:00,10.696636713695273,0.006943590720465052
2019-10-04 15:47:00,8.691960424165021,0.009721027008651073
2019-10-04 15:48:00,7.242843803836404,0.0
2019-10-04 15:49:00,8.003641183493938,0.0
2019-10-04 15:50:00,8.264405996181507,0.0
2019-10-04 15:51:00,7.9257631273039335,0.03471660946389752
2019-10-04 15:52:00,8.066516128752406,0.04860325324945652
2019-10-04 15:53:00,7.453084390341928,0.0
2019-10-04 15:54:00,7.697921443629931,0.0
2019-10-04 15:55:00,7.402672147336831,0.0
2019-10-04 15:56:00,7.459659323522529,0.0
2019-10-04 15:57:00,7.414568570128453,0.0
2019-10-04 15:58:00,7.310916946263589,0.0
2019-10-04 15:59:00,7.390311785508726,0.0
2019-10-04 16:00:00,7.783990206882058,0.0
2019-10-04 16:01:00,9.531657313096241,0.0
2019-10-04 16:02:00,9.485191917205325,0.041664879190406165
2019-10-04 16:03:00,7.338881123371807,0.058330830866568636
2019-10-04 16:04:00,8.529561233328192,0.0
2019-10-04 16:05:00,8.986548278476848,0.0
2019-10-04 16:06:00,7.591650317718974,0.0
2019-10-04 16:07:00,7.630248863679374,0.0
2019-10-04 16:08:00,7.519664436278605,0.0
2019-10-04 16:09:00,8.170648649778936,0.0
2019-10-04 16:10:00,8.376082427842416,0.062498664703340666
2019-10-04 16:11:00,8.505342338402835,0.08749813058467693
2019-10-04 16:12:00,7.605591288362452,0.0
2019-10-04 16:13:00,8.133604040249619,0.0
2019-10-04 16:14:00,9.25681303909345,0.006944146729477433
2019-10-04 16:15:00,8.338935507438407,0.009721805421268407
2019-10-04 16:16:00,8.089198836036863,0.0
2019-10-04 16:17:00,8.349977238580147,0.0
2019-10-04 16:18:00,7.306907413664388,0.0
2019-10-04 16:19:00,7.316580728102844,0.0
2019-10-04 16:20:00,7.302561419533054,0.0
2019-10-04 16:21:00,7.456331013538242,0.0
2019-10-04 16:22:00,7.700120365718249,0.0
2019-10-04 16:23:00,7.860133624468539,0.0
2019-10-04 16:24:00,7.888730502328768,0.0
2019-10-04 16:25:00,30.064006417923622,0.0
2019-10-04 16:26:00,39.31442079717042,0.0
2019-10-04 16:27:00,7.8085647649016545,0.0
2019-10-04 16:28:00,7.264043464307302,0.0
2019-10-04 16:29:00,7.462244394908166,0.0
2019-10-04 16:30:00,7.5356625876372245,0.0
2019-10-04 16:31:00,7.975619854586423,0.0
2019-10-04 16:32:00,8.068344450553916,0.0
2019-10-04 16:33:00,7.285627631026417,0.006945502424022873
2019-10-04 16:34:00,7.204530611675015,0.009723703393632021
2019-10-04 16:35:00,7.137189838667486,0.0
2019-10-04 16:36:00,7.3749883606512,0.0
2019-10-04 16:37:00,8.166838568495857,0.0
2019-10-04 16:38:00,8.610081143522008,0.0
2019-10-04 16:39:00,8.333715492226707,0.006945574332444763
2019-10-04 16:40:00,8.13822703116043,0.009723804065422668
2019-10-04 16:41:00,8.39405863453532,0.013887889382732136
2019-10-04 16:42:00,8.595557282763252,0.019443045135824993
2019-10-04 16:43:00,7.461293131810565,0.0
2019-10-04 16:44:00,7.431734171950749,0.0
2019-10-04 16:45:00,7.41664210069013,0.0
2019-10-04 16:46:00,7.939433793145434,0.0
2019-10-04 16:47:00,8.02770334928494,0.0
2019-10-04 16:48:00,7.107901717019854,0.0
2019-10-04 16:49:00,7.983182110661348,0.0
2019-10-04 16:50:00,8.21648250556719,0.0
2019-10-04 16:51:00,7.608733931528081,0.0
2019-10-04 16:52:00,7.650901646147874,0.0
2019-10-04 16:53:00,7.487249729697279,0.0
2019-10-04 16:54:00,7.91615526380544,0.0
2019-10-04 16:55:00,8.191799546165065,0.006945036984060251
2019-10-04 16:56:00,7.972456229708801,0.00972305177768435
2019-10-04 16:57:00,7.416706641985005,0.006945110910273642
2019-10-04 16:58:00,7.315813327984655,0.0097231552743831
2019-10-04 16:59:00,7.333170773976645,0.0
2019-10-04 17:00:00,7.224657915024162,0.0
2019-10-04 17:01:00,8.656654655784978,0.0
2019-10-04 17:02:00,9.194088752786996,0.0
2019-10-04 17:03:00,7.358865666374411,0.0
2019-10-04 17:04:00,7.3363672391526284,0.0
2019-10-04 17:05:00,7.889875047724981,0.0
2019-10-04 17:06:00,8.081358511256132,0.0
2019-10-04 17:07:00,7.461498844898781,0.0
2019-10-04 17:08:00,7.392924905794003,0.0
2019-10-04 17:09:00,7.900014031987591,0.0
2019-10-04 17:10:00,7.890364020417163,0.0
2019-10-04 17:11:00,7.5980764237686795,0.0
2019-10-04 17:12:00,7.555092960711067,0.013889894077004432
2019-10-04 17:13:00,9.789370153686528,0.6027971845282355
2019-10-04 17:14:00,10.911006278964415,0.816691865948601
2019-10-04 17:15:00,7.605075120782733,0.0
2019-10-04 17:16:00,7.903261182225375,0.0
2019-10-04 17:17:00,8.1306708359095,0.0
2019-10-04 17:18:00,7.319364983276838,0.0
2019-10-04 17:19:00,7.349263008301487,0.0
2019-10-04 17:20:00,8.722228021124883,0.006945222865743007
2019-10-04 17:21:00,9.376438959960756,0.00972331201204021
2019-10-04 17:22:00,7.537975842742489,0.0
2019-10-04 17:23:00,7.488986622547118,0.0
2019-10-04 17:24:00,7.862683544042878,0.0
2019-10-04 17:25:00,8.658310185836637,0.07638811229313137
2019-10-04 17:26:00,9.225954645443055,0.12777450705685356
2019-10-04 17:27:00,27.987346041965544,0.19583299134569135
2019-10-04 17:28:00,36.11226389442472,0.23333713418488736
2019-10-04 17:29:00,8.474206288365318,0.0347188018050093
2019-10-04 17:30:00,7.250808073644259,0.06249442496878195
2019-10-04 17:31:00,8.018079464555676,0.026388328086475166
2019-10-04 17:32:00,8.18673243791158,0.009722978535198138
2019-10-04 17:33:00,7.498630242896757,0.0
2019-10-04 17:34:00,7.181724424018512,0.0
2019-10-04 17:35:00,7.140041233879739,0.0
2019-10-04 17:36:00,7.3090014457167705,0.0
2019-10-04 17:37:00,8.123846803272029,0.0
2019-10-04 17:38:00,8.707430190832431,0.0
2019-10-04 17:39:00,8.30505528573523,0.041673960839008366
2019-10-04 17:40:00,7.975106619419166,0.05834354517461172
2019-10-04 17:41:00,7.946615448063081,0.0
2019-10-04 17:42:00,7.848336815651439,0.0
2019-10-04 17:43:00,7.267329306745268,0.0
2019-10-04 17:44:00,7.979964696263504,0.006943882505343757
2019-10-04 17:45:00,8.330329945354492,0.009721435507481259
2019-10-04 17:46:00,8.390547209564051,0.0
2019-10-04 17:47:00,8.295000139638935,0.0
2019-10-04 17:48:00,7.2646820179275915,0.0
2019-10-04 17:49:00,7.955457267292923,0.0
2019-10-04 17:50:00,8.191383403505528,0.0
2019-10-04 17:51:00,7.426461575345949,0.0
2019-10-04 17:52:00,7.458376288147465,0.0
2019-10-04 17:53:00,7.641258715491332,0.0
2019-10-04 17:54:00,8.053470197804959,0.013892484998286507
2019-10-04 17:55:00,7.946103402724729,0.019449478997601112
2019-10-04 17:56:00,7.4356396015008,0.0
2019-10-04 17:57:00,7.533388703814614,0.0
2019-10-04 17:58:00,7.389501159497775,0.0
2019-10-04 17:59:00,7.4078934143559865,0.0
2019-10-04 18:00:00,8.978297105091851,0.006944587427892794
2019-10-04 18:01:00,10.648033242933685,0.00972242239904991
2019-10-04 18:02:00,9.137731374730654,0.0
2019-10-04 18:03:00,7.416357734076642,0.0
2019-10-04 18:04:00,7.155603377421655,0.0
2019-10-04 18:05:00,7.102988942965396,0.0
2019-10-04 18:06:00,7.284851065821901,0.0
2019-10-04 18:07:00,8.69856058420429,0.006944040098160119
2019-10-04 18:08:00,9.268797459308583,0.009721656137424168
2019-10-04 18:09:00,8.037478739209144,0.0
2019-10-04 18:10:00,8.008961908865492,0.0
2019-10-04 18:11:00,7.884714151154494,0.0
2019-10-04 18:12:00,7.977048231809866,0.0
2019-10-04 18:13:00,8.264405705233678,0.0
2019-10-04 18:14:00,8.662362073199866,0.0
2019-10-04 18:15:00,7.615481162043161,0.0
2019-10-04 18:16:00,8.06322339485489,0.0
2019-10-04 18:17:00,8.361171515558215,0.0
2019-10-04 18:18:00,7.294175791682912,0.0
2019-10-04 18:19:00,7.230729387585327,0.0
2019-10-04 18:20:00,7.229072480844661,0.0
2019-10-04 18:21:00,7.304444681669107,0.0
2019-10-04 18:22:00,7.490928222548216,0.0
2019-10-04 18:23:00,7.57752732366498,0.0
2019-10-04 18:24:00,7.873724888734174,0.006943820369866365
2019-10-04 18:25:00,8.525287761303817,0.009721348517812912
2019-10-04 18:26:00,8.392597072053,0.0
2019-10-04 18:27:00,7.8202758946801545,0.0
2019-10-04 18:28:00,7.826298481260066,0.0
2019-10-04 18:29:00,10.669414135813229,0.0
2019-10-04 18:30:00,29.801486548500048,0.006943737079423478
2019-10-04 18:31:00,33.05697698867845,0.016666134249745623
2019-10-04 18:32:00,8.233820228775562,0.009722863273973857
2019-10-04 18:33:00,7.293419250899946,0.0
2019-10-04 18:34:00,7.22811593895336,0.0
2019-10-04 18:35:00,7.1708456122522275,0.0
2019-10-04 18:36:00,7.4431002014176055,0.0
2019-10-04 18:37:00,8.304409860286118,0.0
2019-10-04 18:38:00,8.92248414243547,0.0
2019-10-04 18:39:00,8.634987044244697,0.020831529769655
2019-10-04 18:40:00,8.0329715403961,0.029164141677517002
2019-10-04 18:41:00,8.01970106449205,0.0
2019-10-04 18:42:00,8.254158217033323,0.0
2019-10-04 18:43:00,7.418064427527445,0.0
2019-10-04 18:44:00,7.329510170278659,0.0
2019-10-04 18:45:00,7.258427625825092,0.0
2019-10-04 18:46:00,7.783269482291699,0.0
2019-10-04 18:47:00,8.002246339520651,0.0
2019-10-04 18:48:00,7.243050153567812,0.0
2019-10-04 18:49:00,7.93968995180588,0.0
2019-10-04 18:50:00,8.41901035608433,0.0
2019-10-04 18:51:00,7.704218490972617,0.0
2019-10-04 18:52:00,7.543125564427092,0.0
2019-10-04 18:53:00,7.843185114654534,0.0
2019-10-04 18:54:00,7.7550624719273875,0.0
2019-10-04 18:55:00,7.392472853267928,0.0069449390280707235
2019-10-04 18:56:00,7.357188600894647,0.016667230492662662
2019-10-04 18:57:00,7.4277128835322985,0.009722042194709105
2019-10-04 18:58:00,7.36373091616966,0.0
2019-10-04 18:59:00,7.293088799779468,0.0
2019-10-04 19:00:00,7.236116889266183,0.0069435487070439944
2019-10-04 19:01:00,8.73572366342205,0.023610368999465794
2019-10-04 19:02:00,9.90897087207793,0.019445161133445885
2019-10-04 19:03:00,8.11312318140027,0.0
